,DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,FREIGHT,MAIL,DISTANCE,RAMP_TO_RAMP,AIR_TIME,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_COUNTRY,ORIGIN_COUNTRY_NAME,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_COUNTRY,DEST_COUNTRY_NAME,DEST_WAC,AIRCRAFT_GROUP,AIRCRAFT_TYPE,AIRCRAFT_CONFIG,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS,DATA_SOURCE,Unnamed: 50
27524,0.0,31.0,3755842.0,10602.0,8838.0,174772.0,0.0,7806.0,0.0,0.0,AI,19533.0,National Aviation Company of India Limited d/b/a Air India,9733A,I,AI,National Aviation Company of India Limited d/b/a Air India,0,0.0,10716,1071603,30716,BOM,"Mumbai, India",,,,IN,India,733,11618,1161802,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,US,United States,21,6,627,1,2015,1,3,16,F,IF,
27525,0.0,31.0,3723892.0,10498.0,8593.0,276485.0,0.0,7318.0,0.0,0.0,AI,19533.0,National Aviation Company of India Limited d/b/a Air India,9733A,I,AI,National Aviation Company of India Limited d/b/a Air India,0,0.0,11290,1129002,31290,DEL,"Delhi, India",,,,IN,India,733,12478,1247802,31703,JFK,"New York, NY",NY,36.0,New York,US,United States,22,6,637,1,2015,1,3,15,F,IF,
27526,0.0,30.0,3634686.0,10260.0,8920.0,258964.0,0.0,7484.0,0.0,0.0,AI,19533.0,National Aviation Company of India Limited d/b/a Air India,9733A,I,AI,National Aviation Company of India Limited d/b/a Air India,0,0.0,11290,1129002,31290,DEL,"Delhi, India",,,,IN,India,733,13930,1393003,30977,ORD,"Chicago, IL",IL,17.0,Illinois,US,United States,41,6,637,1,2015,1,3,15,F,IF,
27527,0.0,31.0,3755842.0,10602.0,4986.0,55574.0,0.0,7806.0,0.0,0.0,AI,19533.0,National Aviation Company of India Limited d/b/a Air India,9733A,I,AI,National Aviation Company of India Limited d/b/a Air India,0,0.0,11618,1161802,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,US,United States,21,10716,1071603,30716,BOM,"Mumbai, India",,,,IN,India,733,6,627,1,2015,1,3,16,F,IF,
27528,0.0,31.0,3723892.0,10498.0,6152.0,306249.0,0.0,7318.0,0.0,0.0,AI,19533.0,National Aviation Company of India Limited d/b/a Air India,9733A,I,AI,National Aviation Company of India Limited d/b/a Air India,0,0.0,12478,1247802,31703,JFK,"New York, NY",NY,36.0,New York,US,United States,22,11290,1129002,31290,DEL,"Delhi, India",,,,IN,India,733,6,637,1,2015,1,3,15,F,IF,
27529,0.0,30.0,3634686.0,10260.0,6252.0,391820.0,0.0,7484.0,0.0,0.0,AI,19533.0,National Aviation Company of India Limited d/b/a Air India,9733A,I,AI,National Aviation Company of India Limited d/b/a Air India,0,0.0,13930,1393003,30977,ORD,"Chicago, IL",IL,17.0,Illinois,US,United States,41,11290,1129002,31290,DEL,"Delhi, India",,,,IN,India,733,6,637,1,2015,1,3,15,F,IF,
27534,0.0,31.0,3345346.0,6820.0,5729.0,206485.0,0.0,4786.0,0.0,0.0,JJ,20167.0,Transportes Aeros Meridiona,9316F,I,JJ,Transportes Aeros Meridiona,0,0.0,11915,1191501,31915,GIG,"Rio de Janeiro, Brazil",,,,BR,Brazil,316,12478,1247802,31703,JFK,"New York, NY",NY,36.0,New York,US,United States,22,6,696,1,2015,1,3,10,F,IF,
27535,0.0,31.0,3345346.0,6820.0,5539.0,368667.0,0.0,4162.0,0.0,0.0,JJ,20167.0,Transportes Aeros Meridiona,9316F,I,JJ,Transportes Aeros Meridiona,0,0.0,11915,1191501,31915,GIG,"Rio de Janeiro, Brazil",,,,BR,Brazil,316,13303,1330303,32467,MIA,"Miami, FL",FL,12.0,Florida,US,United States,33,6,696,1,2015,1,3,9,F,IF,
27536,0.0,62.0,6690693.0,13826.0,11690.0,607743.0,0.0,4745.0,0.0,0.0,JJ,20167.0,Transportes Aeros Meridiona,9316F,I,JJ,Transportes Aeros Meridiona,0,0.0,11988,1198802,30966,GRU,"Sao Paulo, Brazil",,,,BR,Brazil,316,12478,1247802,31703,JFK,"New York, NY",NY,36.0,New York,US,United States,22,6,696,1,2015,1,3,10,F,IF,
27537,0.0,54.0,5827378.0,11880.0,10366.0,83732.0,0.0,4255.0,0.0,0.0,JJ,20167.0,Transportes Aeros Meridiona,9316F,I,JJ,Transportes Aeros Meridiona,0,0.0,11988,1198802,30966,GRU,"Sao Paulo, Brazil",,,,BR,Brazil,316,13204,1320402,31454,MCO,"Orlando, FL",FL,12.0,Florida,US,United States,33,6,696,1,2015,1,3,9,F,IF,
27538,0.0,74.0,11151800.0,26788.0,22400.0,3105524.0,0.0,4072.0,0.0,0.0,JJ,20167.0,Transportes Aeros Meridiona,9316F,I,JJ,Transportes Aeros Meridiona,0,0.0,11988,1198802,30966,GRU,"Sao Paulo, Brazil",,,,BR,Brazil,316,13303,1330303,32467,MIA,"Miami, FL",FL,12.0,Florida,US,United States,33,6,627,1,2015,1,3,9,F,IF,
27539,0.0,31.0,3345346.0,6820.0,4668.0,346487.0,0.0,4786.0,0.0,0.0,JJ,20167.0,Transportes Aeros Meridiona,9316F,I,JJ,Transportes Aeros Meridiona,0,0.0,12478,1247802,31703,JFK,"New York, NY",NY,36.0,New York,US,United States,22,11915,1191501,31915,GIG,"Rio de Janeiro, Brazil",,,,BR,Brazil,316,6,696,1,2015,1,3,10,F,IF,
27540,0.0,62.0,6690693.0,13826.0,10485.0,692358.0,0.0,4745.0,0.0,0.0,JJ,20167.0,Transportes Aeros Meridiona,9316F,I,JJ,Transportes Aeros Meridiona,0,0.0,12478,1247802,31703,JFK,"New York, NY",NY,36.0,New York,US,United States,22,11988,1198802,30966,GRU,"Sao Paulo, Brazil",,,,BR,Brazil,316,6,692,1,2015,1,3,10,F,IF,
27542,0.0,54.0,5827378.0,11880.0,10370.0,558743.0,0.0,4255.0,0.0,0.0,JJ,20167.0,Transportes Aeros Meridiona,9316F,I,JJ,Transportes Aeros Meridiona,0,0.0,13204,1320402,31454,MCO,"Orlando, FL",FL,12.0,Florida,US,United States,33,11988,1198802,30966,GRU,"Sao Paulo, Brazil",,,,BR,Brazil,316,6,696,1,2015,1,3,9,F,IF,
27547,0.0,31.0,3345346.0,6820.0,5530.0,378576.0,0.0,4162.0,0.0,0.0,JJ,20167.0,Transportes Aeros Meridiona,9316F,I,JJ,Transportes Aeros Meridiona,0,0.0,13303,1330303,32467,MIA,"Miami, FL",FL,12.0,Florida,US,United States,33,11915,1191501,31915,GIG,"Rio de Janeiro, Brazil",,,,BR,Brazil,316,6,696,1,2015,1,3,9,F,IF,
27548,0.0,74.0,11151800.0,26788.0,19933.0,1317021.0,0.0,4072.0,0.0,0.0,JJ,20167.0,Transportes Aeros Meridiona,9316F,I,JJ,Transportes Aeros Meridiona,0,0.0,13303,1330303,32467,MIA,"Miami, FL",FL,12.0,Florida,US,United States,33,11988,1198802,30966,GRU,"Sao Paulo, Brazil",,,,BR,Brazil,316,6,627,1,2015,1,3,9,F,IF,
27564,0.0,17.0,3891364.0,0.0,0.0,3803023.0,0.0,4004.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,10299,1029904,30299,ANC,"Anchorage, AK",AK,2.0,Alaska,US,United States,1,13303,1330303,32467,MIA,"Miami, FL",FL,12.0,Florida,US,United States,33,8,819,2,2015,1,3,9,G,DF,
27565,0.0,8.0,1515800.0,0.0,0.0,1451976.0,0.0,4004.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,10299,1029904,30299,ANC,"Anchorage, AK",AK,2.0,Alaska,US,United States,1,13303,1330303,32467,MIA,"Miami, FL",FL,12.0,Florida,US,United States,33,6,683,2,2015,1,3,9,P,DF,
27574,0.0,3.0,186721.0,873.0,494.0,9383.0,0.0,7153.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,10397,1039705,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,US,United States,34,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,6,637,1,2015,1,3,15,F,IF,
27575,0.0,28.0,2689326.0,11396.0,6304.0,407847.0,0.0,7153.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,10397,1039705,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,US,United States,34,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,8,882,1,2015,1,3,15,F,IF,
27584,0.0,18.0,1170448.0,4464.0,2833.0,186615.0,0.0,6842.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,US,United States,74,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,6,627,1,2015,1,3,14,F,IF,
27586,0.0,12.0,1098398.0,3492.0,905.0,69700.0,0.0,6156.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,11988,1198802,30966,GRU,"Sao Paulo, Brazil",,,,BR,Brazil,316,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6.0,California,US,United States,91,6,637,1,2015,1,3,13,F,IF,
27587,0.0,1.0,60568.0,218.0,83.0,713.0,0.0,6156.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,11988,1198802,30966,GRU,"Sao Paulo, Brazil",,,,BR,Brazil,316,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6.0,California,US,United States,91,6,696,1,2015,1,3,13,F,IF,
27595,0.0,31.0,3080878.0,11307.0,9589.0,422121.0,0.0,4577.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12173,1217302,32134,HNL,"Honolulu, HI",HI,15.0,Hawaii,US,United States,2,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,8,819,1,2015,1,3,10,F,IF,
27597,0.0,23.0,1500772.0,5704.0,4068.0,342175.0,0.0,6958.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12264,1226402,30852,IAD,"Washington, DC",VA,51.0,Virginia,US,United States,38,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,6,627,1,2015,1,3,14,F,IF,
27598,0.0,8.0,787037.0,2328.0,1396.0,251924.0,0.0,6958.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12264,1226402,30852,IAD,"Washington, DC",VA,51.0,Virginia,US,United States,38,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,6,637,1,2015,1,3,14,F,IF,
27599,0.0,31.0,2102628.0,7688.0,4086.0,456757.0,0.0,7064.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12266,1226603,31453,IAH,"Houston, TX",TX,48.0,Texas,US,United States,74,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,6,627,1,2015,1,3,15,F,IF,
27606,0.0,3.0,290732.0,873.0,694.0,100401.0,0.0,7153.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,10397,1039705,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,US,United States,34,6,637,1,2015,1,3,15,F,IF,
27607,0.0,28.0,2800745.0,11396.0,8182.0,467669.0,0.0,7153.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,10397,1039705,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,US,United States,34,8,882,1,2015,1,3,15,F,IF,
27608,0.0,18.0,1252139.0,4464.0,3593.0,293509.0,0.0,6842.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,US,United States,74,6,627,1,2015,1,3,14,F,IF,
27612,0.0,31.0,3091554.0,11307.0,9072.0,567739.0,0.0,4577.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,12173,1217302,32134,HNL,"Honolulu, HI",HI,15.0,Hawaii,US,United States,2,8,819,1,2015,1,3,10,F,IF,
27613,0.0,23.0,1635141.0,5704.0,4369.0,347466.0,0.0,6958.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,12264,1226402,30852,IAD,"Washington, DC",VA,51.0,Virginia,US,United States,38,6,627,1,2015,1,3,14,F,IF,
27614,0.0,8.0,766850.0,2328.0,1749.0,239129.0,0.0,6958.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,12264,1226402,30852,IAD,"Washington, DC",VA,51.0,Virginia,US,United States,38,6,637,1,2015,1,3,14,F,IF,
27615,0.0,31.0,2224957.0,7688.0,5284.0,594136.0,0.0,7064.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,12266,1226603,31453,IAH,"Houston, TX",TX,48.0,Texas,US,United States,74,6,627,1,2015,1,3,15,F,IF,
27616,0.0,62.0,6208730.0,25234.0,14700.0,1156245.0,0.0,6906.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,12478,1247802,31703,JFK,"New York, NY",NY,36.0,New York,US,United States,22,8,882,1,2015,1,3,14,F,IF,
27617,0.0,13.0,1246131.0,3783.0,3016.0,261833.0,0.0,6022.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32.0,Nevada,US,United States,85,6,637,1,2015,1,3,13,F,IF,
27618,0.0,12.0,1072513.0,3492.0,1470.0,324058.0,0.0,5995.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6.0,California,US,United States,91,6,637,1,2015,1,3,12,F,IF,
27619,0.0,1.0,60568.0,218.0,72.0,11042.0,0.0,5995.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6.0,California,US,United States,91,6,696,1,2015,1,3,12,F,IF,
27620,0.0,2.0,191840.0,730.0,503.0,40033.0,0.0,5995.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6.0,California,US,United States,91,8,819,1,2015,1,3,12,F,IF,
27621,0.0,60.0,6130733.0,24420.0,14864.0,1185793.0,0.0,5995.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6.0,California,US,United States,91,8,882,1,2015,1,3,12,F,IF,
27622,0.0,2.0,137542.0,496.0,341.0,38243.0,0.0,6552.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,13930,1393003,30977,ORD,"Chicago, IL",IL,17.0,Illinois,US,United States,41,6,627,1,2015,1,3,14,F,IF,
27623,0.0,29.0,2809706.0,8439.0,5229.0,979101.0,0.0,6552.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,13930,1393003,30977,ORD,"Chicago, IL",IL,17.0,Illinois,US,United States,41,6,637,1,2015,1,3,14,F,IF,
27624,0.0,21.0,1494029.0,5221.0,4062.0,320467.0,0.0,5217.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,14747,1474703,30559,SEA,"Seattle, WA",WA,53.0,Washington,US,United States,93,6,627,1,2015,1,3,11,F,IF,
27625,0.0,1.0,95856.0,291.0,206.0,12698.0,0.0,5217.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,14747,1474703,30559,SEA,"Seattle, WA",WA,53.0,Washington,US,United States,93,6,637,1,2015,1,3,11,F,IF,
27626,0.0,13.0,2977649.0,0.0,0.0,2926726.0,0.0,5217.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,14747,1474703,30559,SEA,"Seattle, WA",WA,53.0,Washington,US,United States,93,8,819,2,2015,1,3,11,P,IF,
27627,0.0,11.0,2713988.0,0.0,0.0,2712046.0,0.0,5217.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,14747,1474703,30559,SEA,"Seattle, WA",WA,53.0,Washington,US,United States,93,8,821,2,2015,1,3,11,P,IF,
27628,0.0,28.0,2005212.0,6957.0,4760.0,572119.0,0.0,5659.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,14771,1477101,32457,SFO,"San Francisco, CA",CA,6.0,California,US,United States,91,6,627,1,2015,1,3,12,F,IF,
27629,0.0,3.0,287569.0,873.0,501.0,101066.0,0.0,5659.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,14771,1477101,32457,SFO,"San Francisco, CA",CA,6.0,California,US,United States,91,6,637,1,2015,1,3,12,F,IF,
27632,0.0,62.0,6117672.0,25234.0,15321.0,880748.0,0.0,6906.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12478,1247802,31703,JFK,"New York, NY",NY,36.0,New York,US,United States,22,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,8,882,1,2015,1,3,14,F,IF,
27635,0.0,13.0,1132963.0,3783.0,2404.0,183722.0,0.0,6022.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32.0,Nevada,US,United States,85,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,6,637,1,2015,1,3,13,F,IF,
27636,0.0,12.0,1068698.0,3492.0,927.0,266882.0,0.0,6156.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6.0,California,US,United States,91,11988,1198802,30966,GRU,"Sao Paulo, Brazil",,,,BR,Brazil,316,6,637,1,2015,1,3,13,F,IF,
27637,0.0,1.0,60568.0,218.0,85.0,11042.0,0.0,6156.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6.0,California,US,United States,91,11988,1198802,30966,GRU,"Sao Paulo, Brazil",,,,BR,Brazil,316,6,696,1,2015,1,3,13,F,IF,
27638,0.0,12.0,1085489.0,3492.0,2087.0,373560.0,0.0,5995.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6.0,California,US,United States,91,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,6,637,1,2015,1,3,12,F,IF,
27639,0.0,1.0,55200.0,218.0,115.0,7157.0,0.0,5995.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6.0,California,US,United States,91,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,6,696,1,2015,1,3,12,F,IF,
27640,0.0,2.0,191145.0,730.0,567.0,26033.0,0.0,5995.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6.0,California,US,United States,91,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,8,819,1,2015,1,3,12,F,IF,
27641,0.0,60.0,6265303.0,24420.0,18028.0,1065577.0,0.0,5995.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6.0,California,US,United States,91,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,8,882,1,2015,1,3,12,F,IF,
27642,0.0,2.0,378400.0,0.0,0.0,338202.0,0.0,5995.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6.0,California,US,United States,91,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,6,683,2,2015,1,3,12,G,IF,
27643,0.0,7.0,1320906.0,0.0,0.0,1269310.0,0.0,5995.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6.0,California,US,United States,91,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,8,819,2,2015,1,3,12,G,IF,
27644,0.0,4.0,853235.0,0.0,0.0,825669.0,0.0,5995.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6.0,California,US,United States,91,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,8,821,2,2015,1,3,12,G,IF,
27645,0.0,11.0,2092097.0,0.0,0.0,1810602.0,0.0,5995.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6.0,California,US,United States,91,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,6,683,2,2015,1,3,12,P,IF,
27646,0.0,9.0,1935177.0,0.0,0.0,1595024.0,0.0,5995.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6.0,California,US,United States,91,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,8,819,2,2015,1,3,12,P,IF,
27647,0.0,4.0,881760.0,0.0,0.0,740377.0,0.0,5451.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6.0,California,US,United States,91,13744,1374402,32169,NRT,"Tokyo, Japan",,,,JP,Japan,736,8,819,2,2015,1,3,11,G,IF,
27652,0.0,4.0,765046.0,0.0,0.0,697510.0,0.0,4167.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,12986,1298602,32986,LIM,"Lima, Peru",,,,PE,Peru,368,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6.0,California,US,United States,91,6,683,2,2015,1,3,9,P,IF,
27658,0.0,8.0,1513600.0,0.0,0.0,1192017.0,0.0,4024.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,13303,1330303,32467,MIA,"Miami, FL",FL,12.0,Florida,US,United States,33,15567,1556701,30966,VCP,"Sao Paulo, Brazil",,,,BR,Brazil,316,6,683,2,2015,1,3,9,P,IF,
27666,0.0,2.0,130233.0,496.0,374.0,30934.0,0.0,6552.0,0.0,0.0,KE,19550.0,Korean Air Lines Co. Ltd.,9778A,I,KE,Korean Air Lines Co. Ltd.,0,0.0,13930,1393003,30977,ORD,"Chicago, IL",IL,17.0,Illinois,US,United States,41,12277,1227702,31945,ICN,"Seoul, South Korea",,,,KR,South Korea,778,6,627,1,2015,1,3,14,F,IF,
